filename,chunk_index,chunk_text,financial_quarter,call_date,tokenized_data,cleaned_data
video_2024_Q2_2,58,"The equality remained very much under control, obviously supported by stable economic environment and our active risk management all across the group. Cost of risk was 1.21%. Remember that we look at the last 12 months. If we look at the first half of the year, cost of risk was 1.17%. And including the increase in the provisions for the Swiss franc mortgage portfolio in Argentina. So we are very much on target to reach the 1.2% for the year, and we reiterate that target.",2024 Q2,Unknown,"['equality', 'remained', 'much', 'control', 'obviously', 'supported', 'stable', 'economic', 'environment', 'active', 'risk', 'management', 'across', 'group', 'cost', 'risk', '', 'remember', 'look', 'last', 'months', 'look', 'first', 'half', 'year', 'cost', 'risk', '', 'including', 'increase', 'provisions', 'swiss', 'franc', 'mortgage', 'portfolio', 'argentina', 'much', 'target', 'reach', '', 'year', 'reiterate', 'target']",['equality remained much control obviously supported stable economic environment active risk management across group cost risk 121% remember look last 12 months look first half year cost risk 117% including increase provisions swiss franc mortgage portfolio argentina much target reach 12% year reiterate target']
video_2024_Q2_2,59,"In the second half, we expect that trends in consumer and Mexico will be closer to more normalized levels, but this will be offset by a better performance in retail Europe and South America. Turning to capital and closing my section here, our city one ratio remains at a very comfortable level, backed by strong organic capital generation and significant risk weighted asset rotation.",2024 Q2,Unknown,"['second', 'half', 'expect', 'trends', 'consumer', 'mexico', 'closer', 'normalized', 'levels', 'offset', 'better', 'performance', 'retail', 'europe', 'south', 'america', 'turning', 'capital', 'closing', 'section', 'here', 'city', 'one', 'ratio', 'remains', 'comfortable', 'level', 'backed', 'strong', 'organic', 'capital', 'generation', 'significant', 'risk', 'weighted', 'asset', 'rotation']",['second half expect trends consumer mexico closer normalized levels offset better performance retail europe south america turning capital closing section here city one ratio remains comfortable level backed strong organic capital generation significant risk weighted asset rotation']
video_2024_Q2_2,60,"This quarter we generated 52 basis points organically, supported by our asset rotation initiatives to compensate organic risk weighted asset growth. We recorded 25 basis points charge for shareholder remuneration in line with our 50% payout. And finally, there was a seven basis point negative impact mainly related to intangibles, the valuation of available for sale portfolios and others. There were not significant regulatory impacts in the quarter.",2024 Q2,Unknown,"['quarter', 'generated', 'basis', 'points', 'organically', 'supported', 'asset', 'rotation', 'initiatives', 'compensate', 'organic', 'risk', 'weighted', 'asset', 'growth', 'recorded', 'basis', 'points', 'charge', 'shareholder', 'remuneration', 'line', 'payout', 'finally', 'seven', 'basis', 'point', 'negative', 'impact', 'mainly', 'related', 'intangibles', 'valuation', 'available', 'sale', 'portfolios', 'others', 'significant', 'regulatory', 'impacts', 'quarter']",['quarter generated 52 basis points organically supported asset rotation initiatives compensate organic risk weighted asset growth recorded 25 basis points charge shareholder remuneration line 50% payout finally seven basis point negative impact mainly related intangibles valuation available sale portfolios others significant regulatory impacts quarter']
video_2024_Q2_2,61,"We continue to deploy capital to the most profitable growth opportunities and expand our asset mobilization capabilities to maximize capital productivity. Our discipline capital allocation is resulted in a new book, Return on Risk Weighted Assets, of 2.9% in the quarter, which is equivalent to a return on tangible equity of 23%, well above that of our backbook at 16%. Our centralized asset management desk, which aims at optimizing capital deployment, is achieving outstanding results.",2024 Q2,Unknown,"['continue', 'deploy', 'capital', 'profitable', 'growth', 'opportunities', 'expand', 'asset', 'mobilization', 'capabilities', 'maximize', 'capital', 'productivity', 'discipline', 'capital', 'allocation', 'resulted', 'new', 'book', 'return', 'risk', 'weighted', 'assets', '', 'quarter', 'equivalent', 'return', 'tangible', 'equity', 'well', 'backbook', 'centralized', 'asset', 'management', 'desk', 'aims', 'optimizing', 'capital', 'deployment', 'achieving', 'outstanding', 'results']",['continue deploy capital profitable growth opportunities expand asset mobilization capabilities maximize capital productivity discipline capital allocation resulted new book return risk weighted assets 29% quarter equivalent return tangible equity 23% well backbook 16% centralized asset management desk aims optimizing capital deployment achieving outstanding results']
video_2024_Q2_2,62,"The first half, we disposed of an amount of capital equivalent of 30 billion in risk weighted assets, at the cost of capital of half of that of the new originations. In addition, the one third of our balance sheet that materials every year is being substituted by the more profitable new businesses at this Return on Tangeable Equity of 23%. The combination of these actions explain the expanding profitability and increasing capital ratio. Let me turn it now back to actor for his conclusions.",2024 Q2,Unknown,"['first', 'half', 'disposed', 'amount', 'capital', 'equivalent', 'billion', 'risk', 'weighted', 'assets', 'cost', 'capital', 'half', 'new', 'originations', 'addition', 'one', 'third', 'balance', 'sheet', 'materials', 'every', 'year', 'substituted', 'profitable', 'new', 'businesses', 'return', 'tangeable', 'equity', 'combination', 'actions', 'explain', 'expanding', 'profitability', 'increasing', 'capital', 'ratio', 'let', 'turn', 'back', 'actor', 'conclusions']",['first half disposed amount capital equivalent 30 billion risk weighted assets cost capital half new originations addition one third balance sheet materials every year substituted profitable new businesses return tangeable equity 23% combination actions explain expanding profitability increasing capital ratio let turn back actor conclusions']
video_2024_Q2_2,63,"Thank you Jose. As our results clearly show, we continue to make good progress towards the targets we set for 2025 in our last investor day. Thanks to our unique business model and execution of our strategy. With the strong and increasing organic capital generation and execution of our capital allocation plans, further improving our profitability to about 16%. By growing both profit and profitability sustainably, we have been able to deliver 12% value creation to our shareholders.",2024 Q2,Unknown,"['thank', 'jose', 'results', 'clearly', 'show', 'continue', 'make', 'good', 'progress', 'towards', 'targets', 'set', 'last', 'investor', 'day', 'thanks', 'unique', 'business', 'model', 'execution', 'strategy', 'strong', 'increasing', 'organic', 'capital', 'generation', 'execution', 'capital', 'allocation', 'plans', 'improving', 'profitability', 'growing', 'profit', 'profitability', 'sustainably', 'able', 'deliver', 'value', 'creation', 'shareholders']",['thank jose results clearly show continue make good progress towards targets set 2025 last investor day thanks unique business model execution strategy strong increasing organic capital generation execution capital allocation plans improving profitability 16% growing profit profitability sustainably able deliver 12% value creation shareholders']
video_2024_Q2_2,64,"We set it in our investor day and I want to remind you again, we have entered a new phase of value creation for our shareholders. In conclusion, the benefits from the execution of our strategy are very evident. The strong growth in revenue with flatish cost and around 20% growth in EPS. And the first ever H1 profit with all time high NII fees and et operating income backed by strong performance in our businesses and regions.",2024 Q2,Unknown,"['set', 'investor', 'day', 'want', 'remind', 'again', 'entered', 'new', 'phase', 'value', 'creation', 'shareholders', 'conclusion', 'benefits', 'execution', 'strategy', 'evident', 'strong', 'growth', 'revenue', 'flatish', 'cost', 'around', 'growth', 'eps', 'first', 'ever', 'profit', 'time', 'high', 'nii', 'fees', 'operating', 'income', 'backed', 'strong', 'performance', 'businesses', 'regions']",['set investor day want remind again entered new phase value creation shareholders conclusion benefits execution strategy evident strong growth revenue flatish cost around 20% growth eps first ever h1 profit time high nii fees et operating income backed strong performance businesses regions']
video_2024_Q2_2,65,"Sustained progress in our structural change to a simpler and more integrated model, leveraging the group's scale is driving both high revenue and lower cost to achieve the best efficiency ratio we have ever reported in the last 15 years. Our rock solid balance sheet and robust credit quality are contributing to growth and double digit shareholder value creation. As a result, we expect to exceed some of our targets for 24. We are upgrading our revenue growth target to high single digits.",2024 Q2,Unknown,"['sustained', 'progress', 'structural', 'change', 'simpler', 'integrated', 'model', 'leveraging', 'group', 'scale', 'driving', 'high', 'revenue', 'lower', 'cost', 'achieve', 'best', 'efficiency', 'ratio', 'ever', 'reported', 'last', 'years', 'rock', 'solid', 'balance', 'sheet', 'robust', 'credit', 'quality', 'contributing', 'growth', 'double', 'digit', 'shareholder', 'value', 'creation', 'result', 'expect', 'exceed', 'targets', '', 'upgrading', 'revenue', 'growth', 'target', 'high', 'single', 'digits']",['sustained progress structural change simpler integrated model leveraging groups scale driving high revenue lower cost achieve best efficiency ratio ever reported last 15 years rock solid balance sheet robust credit quality contributing growth double digit shareholder value creation result expect exceed targets 24 upgrading revenue growth target high single digits']
video_2024_Q2_2,66,"Efficiency to run 42%. And as we deployed capital to the most profitable growth opportunities, we are improving our profitability target to above 16%. Our focus at Santander is to be reliable in providing returns that compound on an always increasing quantum of tangible book value consistently and through the cycle based on both business and your graphic diversification.",2024 Q2,Unknown,"['efficiency', 'run', 'deployed', 'capital', 'profitable', 'growth', 'opportunities', 'improving', 'profitability', 'target', 'focus', 'santander', 'reliable', 'providing', 'returns', 'compound', 'always', 'increasing', 'quantum', 'tangible', 'book', 'value', 'consistently', 'cycle', 'based', 'business', 'graphic', 'diversification']",['efficiency run 42% deployed capital profitable growth opportunities improving profitability target 16% focus santander reliable providing returns compound always increasing quantum tangible book value consistently cycle based business graphic diversification']
video_2024_Q2_2,67,"The progress of the last 10 years to simplify an aligned model in all our businesses and now deploy your own tech stack is already evident and now depends on execution to continue to deliver on our primary target of double digit TNAF plus DPS growth through the cycle. And now we will be happy to take all your questions. Thank you. Thank you Jose Nector. We can start the Q&A session now please. Thank you. If you wish to ask the question, please press a style 5 on the telephone.",2024 Q2,Unknown,"['progress', 'last', 'years', 'simplify', 'aligned', 'model', 'businesses', 'deploy', 'tech', 'stack', 'already', 'evident', 'depends', 'execution', 'continue', 'deliver', 'primary', 'target', 'double', 'digit', 'tnaf', 'plus', 'dps', 'growth', 'cycle', 'happy', 'take', 'questions', 'thank', 'you', 'thank', 'jose', 'nector', 'start', 'session', 'please', 'thank', 'you', 'wish', 'ask', 'question', 'please', 'press', 'style', 'telephone']",['progress last 10 years simplify aligned model businesses deploy tech stack already evident depends execution continue deliver primary target double digit tnaf plus dps growth cycle happy take questions thank you thank jose nector start q&a session please thank you wish ask question please press style 5 telephone']
video_2024_Q2_2,68,"We already have our first question from Sophie Peterson from JP Morgan. Please go ahead. Hi, this is the P from taking organ. Thanks a lot for taking my question. My first question would be on the risk transfers. Did I hear correctly that you saw 30 billion of risk-graded asset disposal in the quarter? And maybe you could just talk about the decline in risk-graded assets. I see risk-graded assets, especially in Spain, were down around 2% quarter and quarter.",2024 Q2,Unknown,"['already', 'first', 'question', 'sophie', 'peterson', 'morgan', 'please', 'ahead', 'taking', 'organ', 'thanks', 'lot', 'taking', 'question', 'first', 'question', 'would', 'risk', 'transfers', 'hear', 'correctly', 'saw', 'billion', 'riskgraded', 'asset', 'disposal', 'quarter', 'maybe', 'could', 'talk', 'decline', 'riskgraded', 'assets', 'see', 'riskgraded', 'assets', 'especially', 'spain', 'around', 'quarter', 'quarter']",['already first question sophie peterson jp morgan please go ahead hi p taking organ thanks lot taking question first question would risk transfers hear correctly saw 30 billion risk-graded asset disposal quarter maybe could talk decline risk-graded assets see risk-graded assets especially spain around 2% quarter quarter']
video_2024_Q2_2,69,"In digital consumer bank minus 1% quarter and quarter, but in both entities, the loan grew by 3% quarter and quarter. So how should we think about these SRTs or securitization and what will be the revenue in best going forward from securitizing some of the loans. And also related to that, if you could just remind us on the regulatory gap ahead when coming in the second half. Then my second question would be on e-berry.",2024 Q2,Unknown,"['digital', 'consumer', 'bank', 'minus', 'quarter', 'quarter', 'entities', 'loan', 'grew', 'quarter', 'quarter', 'think', 'srts', 'securitization', 'revenue', 'best', 'going', 'forward', 'securitizing', 'loans', 'also', 'related', 'that', 'could', 'remind', 'regulatory', 'gap', 'ahead', 'coming', 'second', 'half', 'second', 'question', 'would', 'eberry']",['digital consumer bank minus 1% quarter quarter entities loan grew 3% quarter quarter think srts securitization revenue best going forward securitizing loans also related that could remind us regulatory gap ahead coming second half second question would e-berry']
video_2024_Q2_2,70,"There has been quite a few press articles suggesting that you're looking to potentially IPO e-berry. Can you just remind us what the tangible book value for a share is for the tangible book value for these businesses, how much revenue do you get from e-berry and what your kind of plans for e-berries? Thank you. Thank you, Sophie. I mean, first of all, our policy basically has been as Jose was explaining in detail to rotate the balance sheet as much as we can.",2024 Q2,Unknown,"['quite', 'press', 'articles', 'suggesting', 'looking', 'potentially', 'ipo', 'eberry', 'remind', 'tangible', 'book', 'value', 'share', 'tangible', 'book', 'value', 'businesses', 'much', 'revenue', 'get', 'eberry', 'kind', 'plans', 'eberries', 'thank', 'you', 'thank', 'you', 'sophie', 'mean', 'first', 'all', 'policy', 'basically', 'jose', 'explaining', 'detail', 'rotate', 'balance', 'sheet', 'much', 'can']",['quite press articles suggesting looking potentially ipo e-berry remind us tangible book value share tangible book value businesses much revenue get e-berry kind plans e-berries thank you thank you sophie mean first all policy basically jose explaining detail rotate balance sheet much can']
video_2024_Q2_2,71,"This is basically a very important change for us given the high capabilities that we have to re-inate assets. So this is basically helping us to rotate. And also giving us a new, basically I would say, a turbocharger in the sense that with every single time that we sell something, we basically reuse that capital, already deploy the capital within the organization at a much better price. So that's exactly what we're doing and rotating the capital in a much better way.",2024 Q2,Unknown,"['basically', 'important', 'change', 'given', 'high', 'capabilities', 'reinate', 'assets', 'basically', 'helping', 'rotate', 'also', 'giving', 'new', 'basically', 'would', 'say', 'turbocharger', 'sense', 'every', 'single', 'time', 'sell', 'something', 'basically', 'reuse', 'capital', 'already', 'deploy', 'capital', 'within', 'organization', 'much', 'better', 'price', 'that', 'exactly', 're', 'rotating', 'capital', 'much', 'better', 'way']",['basically important change us given high capabilities re-inate assets basically helping us rotate also giving us new basically would say turbocharger sense every single time sell something basically reuse capital already deploy capital within organization much better price thats exactly were rotating capital much better way']
video_2024_Q2_2,72,"As Jose was explaining to you, we rotate a third of the balance sheet every year. And since we're very focused on profitability, we're actually re-investing better and better. And that's actually a new way of basically managing the balance sheet of the bank. Then Jose can give you a little bit of the details in terms of what you were explaining about it. In terms of regulatory capital, as we told you, our guidance is basically to be above 12% after regulatory charges, et cetera.",2024 Q2,Unknown,"['jose', 'explaining', 'you', 'rotate', 'third', 'balance', 'sheet', 'every', 'year', 'since', 're', 'focused', 'profitability', 're', 'actually', 'reinvesting', 'better', 'better', 'that', 'actually', 'new', 'way', 'basically', 'managing', 'balance', 'sheet', 'bank', 'jose', 'give', 'little', 'bit', 'details', 'terms', 'explaining', 'terms', 'regulatory', 'capital', 'told', 'you', 'guidance', 'basically', 'regulatory', 'charges', 'cetera']",['jose explaining you rotate third balance sheet every year since were focused profitability were actually re-investing better better thats actually new way basically managing balance sheet bank jose give little bit details terms explaining it terms regulatory capital told you guidance basically 12% regulatory charges et cetera']
video_2024_Q2_2,73,"So we continue to basically hang on to that number. 12% above 12% will be, and as we, and as I said, and Jose basically reiterated, we're going to be above the 12% after Basel III as well. And in terms of the IPO of E-VII, we'll give you the details, Jose will give you the details on that. Thank you Jose. Hi, Sophie. First of all, the 30 billion was re-sweeted as it's in the first half.",2024 Q2,Unknown,"['continue', 'basically', 'hang', 'number', 'said', 'jose', 'basically', 'reiterated', 're', 'going', 'basel', 'iii', 'well', 'terms', 'ipo', 'evii', 'll', 'give', 'details', 'jose', 'give', 'details', 'that', 'thank', 'jose', 'sophie', 'first', 'all', 'billion', 'resweeted', 'first', 'half']",['continue basically hang number 12% 12% be we said jose basically reiterated were going 12% basel iii well terms ipo e-vii well give details jose give details that thank jose hi sophie first all 30 billion re-sweeted first half']
video_2024_Q2_2,74,"So more or less 40% of these is SRTs, but the rest is all the types of transactions, like asset sales, hedges, et cetera. The cost of mobilizing this 30 billion was around in-rote equivalent. We always look at Rorwa, but just to use the same currency everywhere in-rote equivalent, the cost of mobilizing this 30 billion was slightly below 10%. And we reinvested the capital, as I said, at 23%. So there was at least 13 percentage points difference on this 30 billion in res-wated assets.",2024 Q2,Unknown,"['less', 'srts', 'rest', 'types', 'transactions', 'like', 'asset', 'sales', 'hedges', 'cetera', 'cost', 'mobilizing', 'billion', 'around', 'inrote', 'equivalent', 'always', 'look', 'rorwa', 'use', 'currency', 'everywhere', 'inrote', 'equivalent', 'cost', 'mobilizing', 'billion', 'slightly', 'reinvested', 'capital', 'said', 'least', 'percentage', 'points', 'difference', 'billion', 'reswated', 'assets']",['less 40% srts rest types transactions like asset sales hedges et cetera cost mobilizing 30 billion around in-rote equivalent always look rorwa use currency everywhere in-rote equivalent cost mobilizing 30 billion slightly 10% reinvested capital said 23% least 13 percentage points difference 30 billion res-wated assets']
video_2024_Q2_2,75,"So in-rote equivalent, this 30 billion is close to 4 billion in capital times this 13%. So on an analyzed basis, we generated increased profits with the same capital of around 500 million. We expect to continue doing this. The man-for-private credit is significant. We have a very busy second half of the year. It's difficult to replicate the same figure in the second half of the year because of holidays, et cetera. But we expect to mobilize much more than last year.",2024 Q2,Unknown,"['inrote', 'equivalent', 'billion', 'close', 'billion', 'capital', 'times', 'analyzed', 'basis', 'generated', 'increased', 'profits', 'capital', 'around', 'million', 'expect', 'continue', 'this', 'manforprivate', 'credit', 'significant', 'busy', 'second', 'half', 'year', 'difficult', 'replicate', 'figure', 'second', 'half', 'year', 'holidays', 'cetera', 'expect', 'mobilize', 'much', 'last', 'year']",['in-rote equivalent 30 billion close 4 billion capital times 13% analyzed basis generated increased profits capital around 500 million expect continue this man-for-private credit significant busy second half year difficult replicate figure second half year holidays et cetera expect mobilize much last year']
video_2024_Q2_2,76,"And as you can see from the figures I gave you, this is very profitable. Capital hell wings this year. We still expect 20 to 30 basis points in the second half of the year. Basel III, as Ektor mentioned, fully loaded. And when we mentioned fully loaded, it's fully loaded, even taking into account those impacts that come in 2029, we will be comfortably above 12%. And the day one impacts will be very relatively small as we mentioned before.",2024 Q2,Unknown,"['see', 'figures', 'gave', 'you', 'profitable', 'capital', 'hell', 'wings', 'year', 'still', 'expect', 'basis', 'points', 'second', 'half', 'year', 'basel', 'iii', 'ektor', 'mentioned', 'fully', 'loaded', 'mentioned', 'fully', 'loaded', 'fully', 'loaded', 'even', 'taking', 'account', 'impacts', 'come', 'comfortably', 'day', 'one', 'impacts', 'relatively', 'small', 'mentioned', 'before']",['see figures gave you profitable capital hell wings year still expect 20 30 basis points second half year basel iii ektor mentioned fully loaded mentioned fully loaded fully loaded even taking account impacts come 2029 comfortably 12% day one impacts relatively small mentioned before']
video_2024_Q2_2,77,"And in the case of Avery, we are always looking at ways of managing the capital and maximizing capital usage. So there were some news that we are contemplated on IPO in Avery. Again, we are looking at all types of alternatives to maximize the capital. This is one of them that doesn't necessarily mean that this will be executed. And again, this will be put as one of our several capital managed many initiatives that we have across the group. Thank you. Can we have the next question please?",2024 Q2,Unknown,"['case', 'avery', 'always', 'looking', 'ways', 'managing', 'capital', 'maximizing', 'capital', 'usage', 'news', 'contemplated', 'ipo', 'avery', 'again', 'looking', 'types', 'alternatives', 'maximize', 'capital', 'one', 'necessarily', 'mean', 'executed', 'again', 'put', 'one', 'several', 'capital', 'managed', 'many', 'initiatives', 'across', 'group', 'thank', 'you', 'next', 'question', 'please']",['case avery always looking ways managing capital maximizing capital usage news contemplated ipo avery again looking types alternatives maximize capital one necessarily mean executed again put one several capital managed many initiatives across group thank you next question please']
video_2024_Q2_2,78,"Next question from Ignacio Larghi from BNP Paripa. Please go ahead. Hi. Good morning. Thanks for taking my questions. I have two questions. The first one is on the revenue performance. We have seen a very good performance in Europe. Probably a bit better than what we expected, at least I expect the other beginning of the year. A lot of them has been lagging a bit behind with their field being softer. How should we think about the revenue performance going forward in the second half?",2024 Q2,Unknown,"['next', 'question', 'ignacio', 'larghi', 'bnp', 'paripa', 'please', 'ahead', 'good', 'morning', 'thanks', 'taking', 'questions', 'two', 'questions', 'first', 'one', 'revenue', 'performance', 'seen', 'good', 'performance', 'europe', 'probably', 'bit', 'better', 'expected', 'least', 'expect', 'beginning', 'year', 'lot', 'lagging', 'bit', 'behind', 'field', 'softer', 'think', 'revenue', 'performance', 'going', 'forward', 'second', 'half']",['next question ignacio larghi bnp paripa please go ahead hi good morning thanks taking questions two questions first one revenue performance seen good performance europe probably bit better expected least expect beginning year lot lagging bit behind field softer think revenue performance going forward second half']
video_2024_Q2_2,79,"When you have upgraded the revenue guidance to rising the digit from the 9% currently, so we expect second half in line with these levels, kind of getting a bit of a sense whether LATAM should have set the weakness of Europe that you have flagged during the call in margin. And the second question is on the UK, if you could elaborate a bit, what should we expect in terms of NII for the UK? Looks, names, and it's not a lie saying so try to get in your thoughts on the outlook for the UK.",2024 Q2,Unknown,"['upgraded', 'revenue', 'guidance', 'rising', 'digit', 'currently', 'expect', 'second', 'half', 'line', 'levels', 'kind', 'getting', 'bit', 'sense', 'whether', 'latam', 'set', 'weakness', 'europe', 'flagged', 'call', 'margin', 'second', 'question', 'could', 'elaborate', 'bit', 'expect', 'terms', 'nii', 'looks', 'names', 'lie', 'saying', 'try', 'get', 'thoughts', 'outlook']",['upgraded revenue guidance rising digit 9% currently expect second half line levels kind getting bit sense whether latam set weakness europe flagged call margin second question uk could elaborate bit expect terms nii uk looks names lie saying try get thoughts outlook uk']
video_2024_Q2_2,80,"Thank you. Thank you, Ignacio. First of all, let me tell you, as you have said, revenue has been very strong. Much stronger that we believe that the beginning rates have helped, but also the good performance of our different businesses. As you know, we're very focused on profitability in the way we're structuring things and not basically spaying off. All right. I believe that I mean revenue will continue basically to give good results. I don't see that LATAM has a weakness.",2024 Q2,Unknown,"['thank', 'you', 'thank', 'you', 'ignacio', 'first', 'all', 'let', 'tell', 'you', 'said', 'revenue', 'strong', 'much', 'stronger', 'believe', 'beginning', 'rates', 'helped', 'also', 'good', 'performance', 'different', 'businesses', 'know', 're', 'focused', 'profitability', 'way', 're', 'structuring', 'things', 'basically', 'spaying', 'off', 'right', 'believe', 'mean', 'revenue', 'continue', 'basically', 'give', 'good', 'results', 'see', 'latam', 'weakness']",['thank you thank you ignacio first all let tell you said revenue strong much stronger believe beginning rates helped also good performance different businesses know were focused profitability way were structuring things basically spaying off right believe mean revenue continue basically give good results see latam weakness']
video_2024_Q2_2,81,"I see that actually LATAM is going to be doing very well in the second half. And you can see also very good results coming out of what they're doing in retail in Brazil, okay? Also Chile is doing quite a good performance. Mexico, basically on retail, we're changing the mix and that's why you see the flat, the flat and IE on there, but I mean it will continue to give very good results. So respect a very good second half of the year in terms of revenue.",2024 Q2,Unknown,"['see', 'actually', 'latam', 'going', 'well', 'second', 'half', 'see', 'also', 'good', 'results', 'coming', 'they', 're', 'retail', 'brazil', 'okay', 'also', 'chile', 'quite', 'good', 'performance', 'mexico', 'basically', 'retail', 're', 'changing', 'mix', 'that', 'see', 'flat', 'flat', 'there', 'mean', 'continue', 'give', 'good', 'results', 'respect', 'good', 'second', 'half', 'year', 'terms', 'revenue']",['see actually latam going well second half see also good results coming theyre retail brazil okay also chile quite good performance mexico basically retail were changing mix thats see flat flat ie there mean continue give good results respect good second half year terms revenue']
video_2024_Q2_2,82,"And in that sense, on basically what you were asking about the UK, UK was per a very second half. First of all, we see that the market is a little bit more rational. Competition has been much rational than we saw during the first quarter. Second quarter has stabilized. We also, some of the strategies have done in terms of betas are paying off, okay? So I believe that all in all, UK will have a much better second half of the year than we have seen.",2024 Q2,Unknown,"['sense', 'basically', 'asking', 'per', 'second', 'half', 'first', 'all', 'see', 'market', 'little', 'bit', 'rational', 'competition', 'much', 'rational', 'saw', 'first', 'quarter', 'second', 'quarter', 'stabilized', 'also', 'strategies', 'done', 'terms', 'betas', 'paying', 'off', 'okay', 'believe', 'all', 'much', 'better', 'second', 'half', 'year', 'seen']",['sense basically asking uk uk per second half first all see market little bit rational competition much rational saw first quarter second quarter stabilized also strategies done terms betas paying off okay believe all uk much better second half year seen']
video_2024_Q2_2,83,"In terms of detail, basically is a more rational behavior as I told you. Fees are not going to be doing that well due to the switcher campaign that was structured and both benefits will come over in the third and fourth quarter much better than the way we basically saw it. And what you're going to see is also a very good cost control because we have cost control initiatives coming into the UK which are going to make the business perform a much better than we saw.",2024 Q2,Unknown,"['terms', 'detail', 'basically', 'rational', 'behavior', 'told', 'you', 'fees', 'going', 'well', 'due', 'switcher', 'campaign', 'structured', 'benefits', 'come', 'third', 'fourth', 'quarter', 'much', 'better', 'way', 'basically', 'saw', 'going', 'see', 'also', 'good', 'cost', 'control', 'cost', 'control', 'initiatives', 'coming', 'going', 'make', 'business', 'perform', 'much', 'better', 'saw']",['terms detail basically rational behavior told you fees going well due switcher campaign structured benefits come third fourth quarter much better way basically saw it going see also good cost control cost control initiatives coming uk going make business perform much better saw']
video_2024_Q2_2,84,"I don't know, Jose, we'd like to complement a little bit on the revenue side, but I think I'm sure that you will ask about NIA. You mentioned that revenue in Europe is better than you expected. At the beginning of the year, we guided for a drop in NIA in the Eurozone. We now see NIA in the Eurozone, particularly in Spain, Portugal, etc. Up, mid-single digits, obviously rates are higher for longer. So much better performance in NIA.",2024 Q2,Unknown,"['know', 'jose', 'like', 'complement', 'little', 'bit', 'revenue', 'side', 'think', 'sure', 'ask', 'nia', 'mentioned', 'revenue', 'europe', 'better', 'expected', 'beginning', 'year', 'guided', 'drop', 'nia', 'eurozone', 'see', 'nia', 'eurozone', 'particularly', 'spain', 'portugal', 'etc', 'midsingle', 'digits', 'obviously', 'rates', 'higher', 'longer', 'much', 'better', 'performance', 'nia']",['know jose wed like complement little bit revenue side think im sure ask nia mentioned revenue europe better expected beginning year guided drop nia eurozone see nia eurozone particularly spain portugal etc up mid-single digits obviously rates higher longer much better performance nia']
video_2024_Q2_2,85,"We have hatched a substantial amount of our balance sheets in the Eurozone, basically through the alco portfolio, hedging the assets, particularly mortgages, and also swapping our fixed liabilities into variable liabilities. And it means that the sensitivity of RENIA in Europe going forward is going to be significantly lower than we had before. So as Ektor mentioned, we expect fairly stable.",2024 Q2,Unknown,"['hatched', 'substantial', 'amount', 'balance', 'sheets', 'eurozone', 'basically', 'alco', 'portfolio', 'hedging', 'assets', 'particularly', 'mortgages', 'also', 'swapping', 'fixed', 'liabilities', 'variable', 'liabilities', 'means', 'sensitivity', 'renia', 'europe', 'going', 'forward', 'going', 'significantly', 'lower', 'before', 'ektor', 'mentioned', 'expect', 'fairly', 'stable']",['hatched substantial amount balance sheets eurozone basically alco portfolio hedging assets particularly mortgages also swapping fixed liabilities variable liabilities means sensitivity renia europe going forward going significantly lower before ektor mentioned expect fairly stable']
video_2024_Q2_2,86,"Maybe it's slightly down in NIA in Spain in the second half of the year and next year, but at the same time, we continue to see good momentum coming from South America, Brazil and particularly Chile. So we are constructive on the future revolution of NIA and revenue in the second half. Thank you. Can we have the next question, please? Next question from Ávaro Serrano from Morgan Stanley. Please go ahead. Hi. Good morning.",2024 Q2,Unknown,"['maybe', 'slightly', 'nia', 'spain', 'second', 'half', 'year', 'next', 'year', 'time', 'continue', 'see', 'good', 'momentum', 'coming', 'south', 'america', 'brazil', 'particularly', 'chile', 'constructive', 'future', 'revolution', 'nia', 'revenue', 'second', 'half', 'thank', 'you', 'next', 'question', 'please', 'next', 'question', 'varo', 'serrano', 'morgan', 'stanley', 'please', 'ahead', 'good', 'morning']",['maybe slightly nia spain second half year next year time continue see good momentum coming south america brazil particularly chile constructive future revolution nia revenue second half thank you next question please next question ávaro serrano morgan stanley please go ahead hi good morning']
video_2024_Q2_2,87,"I asked a couple of follow-ups on just on the question, the comment you've just made around mid-single digit in Spain and I. That implies I think almost 9% production, half on half, which feels a bit substantial. So I don't know if my math is very quickly wrong or if you can add a bit of color on that. And then on the performance and fees in the US, could you give us a bit of color on the obviously very strong performance?",2024 Q2,Unknown,"['asked', 'couple', 'followups', 'question', 'comment', 'made', 'around', 'midsingle', 'digit', 'spain', 'implies', 'think', 'almost', 'production', 'half', 'half', 'feels', 'bit', 'substantial', 'know', 'math', 'quickly', 'wrong', 'add', 'bit', 'color', 'that', 'performance', 'fees', 'could', 'give', 'bit', 'color', 'obviously', 'strong', 'performance']",['asked couple follow-ups question comment made around mid-single digit spain i implies think almost 9% production half half feels bit substantial know math quickly wrong add bit color that performance fees us could give us bit color obviously strong performance']
