filename,chunk_index,chunk_text,financial_quarter,call_date,tokenized_data,cleaned_data
jpmc-third-quarter-2024-earnings-conference-call-transcript.pdf,17,"For the quarter, revenue of $5.4 billion was up 9% year-on-year, driven by growth in management fees on higher average market
levels and strong net inflows, investment valuation gains compared to losses in the prior-year, and higher brokerage activity, partially offset by
deposit margin compression.",3Q24,2024-10-11,"['quarter', 'revenue', '', 'billion', 'yearonyear', 'driven', 'growth', 'management', 'fees', 'higher', 'average', 'market', 'levels', 'strong', 'net', 'inflows', 'investment', 'valuation', 'gains', 'compared', 'losses', 'prioryear', 'higher', 'brokerage', 'activity', 'partially', 'offset', 'deposit', 'margin', 'compression']",['quarter revenue $54 billion 9% year-on-year driven growth management fees higher average market levels strong net inflows investment valuation gains compared losses prior-year higher brokerage activity partially offset deposit margin compression']
jpmc-third-quarter-2024-earnings-conference-call-transcript.pdf,18,"Expenses of $3.6 billion were up 16% year-on-year, predominantly driven by higher compensation, including revenue-related compensation
and continued growth in our private banking advisor teams as well as higher distribution fees and legal expense. For the quarter, long-term net
inflows were $72 billion, led by Fixed Income and Equities. And in liquidity, we saw net inflows of $34 billion.",3Q24,2024-10-11,"['expenses', '', 'billion', 'yearonyear', 'predominantly', 'driven', 'higher', 'compensation', 'including', 'revenuerelated', 'compensation', 'continued', 'growth', 'private', 'banking', 'advisor', 'teams', 'well', 'higher', 'distribution', 'fees', 'legal', 'expense', 'quarter', 'longterm', 'net', 'inflows', 'billion', 'led', 'fixed', 'income', 'equities', 'liquidity', 'saw', 'net', 'inflows', 'billion']",['expenses $36 billion 16% year-on-year predominantly driven higher compensation including revenue-related compensation continued growth private banking advisor teams well higher distribution fees legal expense quarter long-term net inflows $72 billion led fixed income equities liquidity saw net inflows $34 billion']
jpmc-third-quarter-2024-earnings-conference-call-transcript.pdf,19,"AUM of $3.9 trillion and client
assets of $5.7 trillion were both up 23%, [year-on-year] driven by higher market levels and continued net inflows. And finally, loans were up
2% quarter-on-quarter, and deposits were up 4% quarter-on-quarter. Turning to Corporate on page 7. Corporate reported net income of $1.8 billion. Revenue was $3.1 billion, up $1.5 billion year-on-year.",3Q24,2024-10-11,"['aum', '', 'trillion', 'client', 'assets', '', 'trillion', 'yearonyear', 'driven', 'higher', 'market', 'levels', 'continued', 'net', 'inflows', 'finally', 'loans', 'quarteronquarter', 'deposits', 'quarteronquarter', 'turning', 'corporate', 'page', 'corporate', 'reported', 'net', 'income', '', 'billion', 'revenue', '', 'billion', '', 'billion', 'yearonyear']",['aum $39 trillion client assets $57 trillion 23% [year-on-year] driven higher market levels continued net inflows finally loans 2% quarter-on-quarter deposits 4% quarter-on-quarter turning corporate page 7 corporate reported net income $18 billion revenue $31 billion $15 billion year-on-year']
jpmc-third-quarter-2024-earnings-conference-call-transcript.pdf,20,"NII was
$2.9 billion, up $932 million year-on-year, predominantly driven by the impact of balance sheet mix and securities reinvestment, including from
prior quarters. NIR was a net gain of $155 million compared with a net loss of $425 million in the prior year, predominantly driven by lower net investment
securities losses this quarter. Expenses of $589 million were down $107 million year-on-year. To finish up, let's turn to the outlook on page 8. We now expect 2024 NII ex.",3Q24,2024-10-11,"['nii', '', 'billion', 'million', 'yearonyear', 'predominantly', 'driven', 'impact', 'balance', 'sheet', 'mix', 'securities', 'reinvestment', 'including', 'prior', 'quarters', 'nir', 'net', 'gain', 'million', 'compared', 'net', 'loss', 'million', 'prior', 'year', 'predominantly', 'driven', 'lower', 'net', 'investment', 'securities', 'losses', 'quarter', 'expenses', 'million', 'million', 'yearonyear', 'finish', 'let', 'turn', 'outlook', 'page', 'expect', 'nii']",['nii $29 billion $932 million year-on-year predominantly driven impact balance sheet mix securities reinvestment including prior quarters nir net gain $155 million compared net loss $425 million prior year predominantly driven lower net investment securities losses quarter expenses $589 million $107 million year-on-year finish up lets turn outlook page 8 expect 2024 nii ex']
jpmc-third-quarter-2024-earnings-conference-call-transcript.pdf,21,"Markets to be approximately $91.5 billion and total NII to be
approximately $92.5 billion. Our outlook for adjusted expense is now about $91.5 billion. And given where we are in the year, we included on
the page, the implied fourth quarter guidance for NII and adjusted expense, and note, that the NII numbers imply about $800 million of Markets
NII in the fourth quarter. On credit, we continue to expect the 2024 Card net charge-off rate to be approximately 3.4%.",3Q24,2024-10-11,"['markets', 'approximately', '', 'billion', 'total', 'nii', 'approximately', '', 'billion', 'outlook', 'adjusted', 'expense', '', 'billion', 'given', 'year', 'included', 'page', 'implied', 'fourth', 'quarter', 'guidance', 'nii', 'adjusted', 'expense', 'note', 'nii', 'numbers', 'imply', 'million', 'markets', 'nii', 'fourth', 'quarter', 'credit', 'continue', 'expect', 'card', 'net', 'chargeoff', 'rate', 'approximately', '']",['markets approximately $915 billion total nii approximately $925 billion outlook adjusted expense $915 billion given year included page implied fourth quarter guidance nii adjusted expense note nii numbers imply $800 million markets nii fourth quarter credit continue expect 2024 card net charge-off rate approximately 34%']
jpmc-third-quarter-2024-earnings-conference-call-transcript.pdf,22,"So, to wrap up, we're pleased with another quarter of strong operating performance. As we look ahead to the next few quarters, we expect
results will be somewhat challenged as normalization continues, but we remain upbeat and focused on executing in order to continue
delivering excellent returns through the cycle. And with that, let's open the line for Q&A.",3Q24,2024-10-11,"['wrap', 're', 'pleased', 'another', 'quarter', 'strong', 'operating', 'performance', 'look', 'ahead', 'next', 'quarters', 'expect', 'results', 'somewhat', 'challenged', 'normalization', 'continues', 'remain', 'upbeat', 'focused', 'executing', 'order', 'continue', 'delivering', 'excellent', 'returns', 'cycle', 'that', 'let', 'open', 'line']",['so wrap up were pleased another quarter strong operating performance look ahead next quarters expect results somewhat challenged normalization continues remain upbeat focused executing order continue delivering excellent returns cycle that lets open line q&a']
jpm-2q24-earnings-call-transcript-final.pdf,1,"Operator: Good morning, ladies and gentlemen. Welcome to JPMorgan Chase's Second Quarter 2024 Earnings Call. This call is being
recorded. Your line will be muted for the duration of the call. We will now go live to the presentation. The presentation is available on
JPMorgan Chase's website, and please refer to the disclaimer in the back concerning forward-looking statements. Please standby.",2Q24,2024-07-12,"['operator', 'good', 'morning', 'ladies', 'gentlemen', 'welcome', 'jpmorgan', 'chase', 'second', 'quarter', 'earnings', 'call', 'call', 'recorded', 'line', 'muted', 'duration', 'call', 'live', 'presentation', 'presentation', 'available', 'jpmorgan', 'chase', 'website', 'please', 'refer', 'disclaimer', 'back', 'concerning', 'forwardlooking', 'statements', 'please', 'standby']",['operator: good morning ladies gentlemen welcome jpmorgan chases second quarter 2024 earnings call call recorded line muted duration call go live presentation presentation available jpmorgan chases website please refer disclaimer back concerning forward-looking statements please standby']
jpm-2q24-earnings-call-transcript-final.pdf,2,"At this time I would like to turn the call over to JPMorgan Chase's Chief Financial Officer, Jeremy Barnum. Mr. Barnum, please go ahead. Jeremy Barnum
Chief Financial Officer, JPMorgan Chase & Co. Thank you, and good morning, everyone. the Firm reported net income of $18.1 billion, EPS of $6.12 on revenue of $51
billion, with an ROTCE of 28%. These results included the $7.9 billion net gain related to Visa shares and the $1 billion Foundation
contribution of the appreciated Visa stock.",2Q24,2024-07-12,"['time', 'would', 'like', 'turn', 'call', 'jpmorgan', 'chase', 'chief', 'financial', 'officer', 'jeremy', 'barnum', 'mr', 'barnum', 'please', 'ahead', 'jeremy', 'barnum', 'chief', 'financial', 'officer', 'jpmorgan', 'chase', 'co', 'thank', 'you', 'good', 'morning', 'everyone', 'firm', 'reported', 'net', 'income', '', 'billion', 'eps', '', 'revenue', 'billion', 'rotce', 'results', 'included', '', 'billion', 'net', 'gain', 'related', 'visa', 'shares', 'billion', 'foundation', 'contribution', 'appreciated', 'visa', 'stock']",['time would like turn call jpmorgan chases chief financial officer jeremy barnum mr barnum please go ahead jeremy barnum chief financial officer jpmorgan chase & co thank you good morning everyone firm reported net income $181 billion eps $612 revenue $51 billion rotce 28% results included $79 billion net gain related visa shares $1 billion foundation contribution appreciated visa stock']
jpm-2q24-earnings-call-transcript-final.pdf,3,"Also included is $546 million of net investment securities losses in Corporate. Excluding these
items, the Firm had net income of $13.1 billion, EPS of $4.40, and an ROTCE of 20%. Touching on a couple of highlights. In the CIB, IB fees were up 50% year-on-year and 17% quarter-on-quarter, and Markets revenue was up
10% year-on-year.",2Q24,2024-07-12,"['also', 'included', 'million', 'net', 'investment', 'securities', 'losses', 'corporate', 'excluding', 'items', 'firm', 'net', 'income', '', 'billion', 'eps', '', 'rotce', 'touching', 'couple', 'highlights', 'cib', 'fees', 'yearonyear', 'quarteronquarter', 'markets', 'revenue', 'yearonyear']",['also included $546 million net investment securities losses corporate excluding items firm net income $131 billion eps $440 rotce 20% touching couple highlights cib ib fees 50% year-on-year 17% quarter-on-quarter markets revenue 10% year-on-year']
jpm-2q24-earnings-call-transcript-final.pdf,4,"In CCB, we had a record number of first-time investors and strong customer acquisition across checking accounts and
Card, and we've continued to see strong net inflows across AWM. Now, before I give more detail on the results, I just want to mention that starting this quarter we are no longer explicitly calling out the First
Republic contribution in the presentation. Going forward, we'll only specifically call it out if it is a meaningful driver in the year-on-year
comparison.",2Q24,2024-07-12,"['ccb', 'record', 'number', 'firsttime', 'investors', 'strong', 'customer', 'acquisition', 'across', 'checking', 'accounts', 'card', 've', 'continued', 'see', 'strong', 'net', 'inflows', 'across', 'awm', 'now', 'give', 'detail', 'results', 'want', 'mention', 'starting', 'quarter', 'longer', 'explicitly', 'calling', 'first', 'republic', 'contribution', 'presentation', 'going', 'forward', 'll', 'specifically', 'call', 'meaningful', 'driver', 'yearonyear', 'comparison']",['ccb record number first-time investors strong customer acquisition across checking accounts card weve continued see strong net inflows across awm now give detail results want mention starting quarter longer explicitly calling first republic contribution presentation going forward well specifically call meaningful driver year-on-year comparison']
jpm-2q24-earnings-call-transcript-final.pdf,5,"As a reminder, we acquired First Republic in May of last year, so the prior-year quarter only has two months of First Republic
results compared to the full three months this quarter. Also, in the prior-year quarter, most of the expenses were in Corporate, whereas now
they are primarily in the relevant line of business. Now, turning to page 2 for the Firmwide results. The Firm reported revenue of $51 billion, up $8.6 billion or 20% year-on-year.",2Q24,2024-07-12,"['reminder', 'acquired', 'first', 'republic', 'may', 'last', 'year', 'prioryear', 'quarter', 'two', 'months', 'first', 'republic', 'results', 'compared', 'full', 'three', 'months', 'quarter', 'also', 'prioryear', 'quarter', 'expenses', 'corporate', 'whereas', 'primarily', 'relevant', 'line', 'business', 'now', 'turning', 'page', 'firmwide', 'results', 'firm', 'reported', 'revenue', 'billion', '', 'billion', 'yearonyear']",['reminder acquired first republic may last year prior-year quarter two months first republic results compared full three months quarter also prior-year quarter expenses corporate whereas primarily relevant line business now turning page 2 firmwide results firm reported revenue $51 billion $86 billion 20% year-on-year']
jpm-2q24-earnings-call-transcript-final.pdf,6,"Excluding both
the Visa gain that I mentioned earlier, as well as last year's First Republic bargain purchase gain of $2.7 billion, revenue of $43.1 billion was
up $3.4 billion or 9%. NII ex. Markets was up $568 million or 3%, driven by the impact of balance sheet mix and higher rates, higher revolving
balances in Card, and the additional month of First Republic-related NII, partially offset by deposit margin compression and lower deposit
balances. NIR ex. Markets was up $7.3 billion or 56%.",2Q24,2024-07-12,"['excluding', 'visa', 'gain', 'mentioned', 'earlier', 'well', 'last', 'year', 'first', 'republic', 'bargain', 'purchase', 'gain', '', 'billion', 'revenue', '', 'billion', '', 'billion', 'nii', 'markets', 'million', 'driven', 'impact', 'balance', 'sheet', 'mix', 'higher', 'rates', 'higher', 'revolving', 'balances', 'card', 'additional', 'month', 'first', 'republicrelated', 'nii', 'partially', 'offset', 'deposit', 'margin', 'compression', 'lower', 'deposit', 'balances', 'nir', 'markets', '', 'billion']",['excluding visa gain mentioned earlier well last years first republic bargain purchase gain $27 billion revenue $431 billion $34 billion 9% nii ex markets $568 million 3% driven impact balance sheet mix higher rates higher revolving balances card additional month first republic-related nii partially offset deposit margin compression lower deposit balances nir ex markets $73 billion 56%']
jpm-2q24-earnings-call-transcript-final.pdf,7,"Excluding the items I just mentioned, it was up $2.1 billion or 21%, largely driven by higher
Investment Banking revenue and Asset Management fees. Both periods included net investment securities losses. And Markets revenue was
up $731 million or 10% year-on-year. Expenses of $23.7 billion were up $2.9 billion or 14% year-on-year.",2Q24,2024-07-12,"['excluding', 'items', 'mentioned', '', 'billion', 'largely', 'driven', 'higher', 'investment', 'banking', 'revenue', 'asset', 'management', 'fees', 'periods', 'included', 'net', 'investment', 'securities', 'losses', 'markets', 'revenue', 'million', 'yearonyear', 'expenses', '', 'billion', '', 'billion', 'yearonyear']",['excluding items mentioned $21 billion 21% largely driven higher investment banking revenue asset management fees periods included net investment securities losses markets revenue $731 million 10% year-on-year expenses $237 billion $29 billion 14% year-on-year']
jpm-2q24-earnings-call-transcript-final.pdf,8,"Excluding the Foundation
contribution I previously mentioned, expenses were up 9%, primarily driven by compensation, including revenue-related compensation and
growth in employees. And credit costs were $3.1 billion, reflecting net charge-offs of $2.2 billion and a net reserve build of $821 million. Net
charge-offs were up $820 million year-on-year, predominantly driven by Card. The net reserve build included $609 million in Consumer and
$189 million in Wholesale.",2Q24,2024-07-12,"['excluding', 'foundation', 'contribution', 'previously', 'mentioned', 'expenses', 'primarily', 'driven', 'compensation', 'including', 'revenuerelated', 'compensation', 'growth', 'employees', 'credit', 'costs', '', 'billion', 'reflecting', 'net', 'chargeoffs', '', 'billion', 'net', 'reserve', 'build', 'million', 'net', 'chargeoffs', 'million', 'yearonyear', 'predominantly', 'driven', 'card', 'net', 'reserve', 'build', 'included', 'million', 'consumer', 'million', 'wholesale']",['excluding foundation contribution previously mentioned expenses 9% primarily driven compensation including revenue-related compensation growth employees credit costs $31 billion reflecting net charge-offs $22 billion net reserve build $821 million net charge-offs $820 million year-on-year predominantly driven card net reserve build included $609 million consumer $189 million wholesale']
jpm-2q24-earnings-call-transcript-final.pdf,9,"On to balance sheet and capital on page 3. We ended the quarter with a CET1 ratio of 15.3%, up 30 basis points versus the prior quarter,
primarily driven by net income, largely offset by capital distributions and higher RWA. As you know, we completed CCAR a couple of weeks
ago and have already disclosed a number of the key points. Let me summarize them again here. Our preliminary SCB is 3.3%, although the
final SCB could be higher.",2Q24,2024-07-12,"['balance', 'sheet', 'capital', 'page', 'ended', 'quarter', 'cet', 'ratio', '', 'basis', 'points', 'versus', 'prior', 'quarter', 'primarily', 'driven', 'net', 'income', 'largely', 'offset', 'capital', 'distributions', 'higher', 'rwa', 'know', 'completed', 'ccar', 'couple', 'weeks', 'ago', 'already', 'disclosed', 'number', 'key', 'points', 'let', 'summarize', 'here', 'preliminary', 'scb', '', 'although', 'final', 'scb', 'could', 'higher']",['balance sheet capital page 3 ended quarter cet1 ratio 153% 30 basis points versus prior quarter primarily driven net income largely offset capital distributions higher rwa know completed ccar couple weeks ago already disclosed number key points let summarize here preliminary scb 33% although final scb could higher']
jpm-2q24-earnings-call-transcript-final.pdf,10,"The preliminary SCB, which is up from the current requirement of 2.9%, results in a 12.3% standardized CET1 ratio
requirement, which goes into effect in the fourth quarter of 2024. And finally, the Firm announced that the board intends to increase the
quarterly common stock dividend from $1.15 to $1.25 per share in the third quarter of 2024. Now, let's go to our businesses, starting with CCB on page 4.",2Q24,2024-07-12,"['preliminary', 'scb', 'current', 'requirement', '', 'results', '', 'standardized', 'cet', 'ratio', 'requirement', 'goes', 'effect', 'fourth', 'quarter', '', 'finally', 'firm', 'announced', 'board', 'intends', 'increase', 'quarterly', 'common', 'stock', 'dividend', '', '', 'per', 'share', 'third', 'quarter', '', 'now', 'let', 'businesses', 'starting', 'ccb', 'page']",['preliminary scb current requirement 29% results 123% standardized cet1 ratio requirement goes effect fourth quarter 2024 finally firm announced board intends increase quarterly common stock dividend $115 $125 per share third quarter 2024 now lets go businesses starting ccb page 4']
jpm-2q24-earnings-call-transcript-final.pdf,11,"CCB reported net income of $4.2 billion on revenue of $17.7 billion, which was
up 3% year-on-year. In Banking & Wealth Management, revenue was down 5% year-on-year, reflecting lower deposits and deposit margin
compression, partially offset by growth in Wealth Management revenue. Average deposits were down 7% year-on-year and 1% quarter-on-
quarter. Client investment assets were up 14% year-on-year, predominantly driven by market performance.",2Q24,2024-07-12,"['ccb', 'reported', 'net', 'income', '', 'billion', 'revenue', '', 'billion', 'yearonyear', 'banking', 'wealth', 'management', 'revenue', 'yearonyear', 'reflecting', 'lower', 'deposits', 'deposit', 'margin', 'compression', 'partially', 'offset', 'growth', 'wealth', 'management', 'revenue', 'average', 'deposits', 'yearonyear', 'quarteron', 'quarter', 'client', 'investment', 'assets', 'yearonyear', 'predominantly', 'driven', 'market', 'performance']",['ccb reported net income $42 billion revenue $177 billion 3% year-on-year banking & wealth management revenue 5% year-on-year reflecting lower deposits deposit margin compression partially offset growth wealth management revenue average deposits 7% year-on-year 1% quarter-on- quarter client investment assets 14% year-on-year predominantly driven market performance']
jpm-2q24-earnings-call-transcript-final.pdf,12,"In Home Lending, revenue of $1.3
billion was up 31% year-on-year, predominantly driven by higher NII, including one additional month of the First Republic portfolio. Turning to Card Services & Auto, revenue was up 14% year-on-year, predominantly driven by higher Card NII on higher revolving balances. Card outstandings were up 12% due to strong account acquisition and the continued normalization of revolve.",2Q24,2024-07-12,"['home', 'lending', 'revenue', '', 'billion', 'yearonyear', 'predominantly', 'driven', 'higher', 'nii', 'including', 'one', 'additional', 'month', 'first', 'republic', 'portfolio', 'turning', 'card', 'services', 'auto', 'revenue', 'yearonyear', 'predominantly', 'driven', 'higher', 'card', 'nii', 'higher', 'revolving', 'balances', 'card', 'outstandings', 'due', 'strong', 'account', 'acquisition', 'continued', 'normalization', 'revolve']",['home lending revenue $13 billion 31% year-on-year predominantly driven higher nii including one additional month first republic portfolio turning card services & auto revenue 14% year-on-year predominantly driven higher card nii higher revolving balances card outstandings 12% due strong account acquisition continued normalization revolve']
jpm-2q24-earnings-call-transcript-final.pdf,13,"And in Auto, originations were
$10.8 billion, down 10% coming off strong originations from a year ago, while continuing to maintain healthy margins. Expenses of $9.4 billion
were up 13% year-on-year, predominantly driven by First Republic expenses now reflected in the lines of business, as I mentioned earlier, as
well as field compensation and continued growth in technology and marketing.",2Q24,2024-07-12,"['auto', 'originations', '', 'billion', 'coming', 'strong', 'originations', 'year', 'ago', 'continuing', 'maintain', 'healthy', 'margins', 'expenses', '', 'billion', 'yearonyear', 'predominantly', 'driven', 'first', 'republic', 'expenses', 'reflected', 'lines', 'business', 'mentioned', 'earlier', 'well', 'field', 'compensation', 'continued', 'growth', 'technology', 'marketing']",['auto originations $108 billion 10% coming strong originations year ago continuing maintain healthy margins expenses $94 billion 13% year-on-year predominantly driven first republic expenses reflected lines business mentioned earlier well field compensation continued growth technology marketing']
jpm-2q24-earnings-call-transcript-final.pdf,14,"In terms of credit performance this quarter, credit costs were $2.6 billion, reflecting net charge-offs of $2.1 billion, up $813 million year-on-year,
predominantly driven by Card, as newer vintages season and credit normalization continues. The net reserve build was $579 million, also
driven by Card due to loan growth and updates to certain macroeconomic variables. Next, the Commercial & Investment Bank on page 5.",2Q24,2024-07-12,"['terms', 'credit', 'performance', 'quarter', 'credit', 'costs', '', 'billion', 'reflecting', 'net', 'chargeoffs', '', 'billion', 'million', 'yearonyear', 'predominantly', 'driven', 'card', 'newer', 'vintages', 'season', 'credit', 'normalization', 'continues', 'net', 'reserve', 'build', 'million', 'also', 'driven', 'card', 'due', 'loan', 'growth', 'updates', 'certain', 'macroeconomic', 'variables', 'next', 'commercial', 'investment', 'bank', 'page']",['terms credit performance quarter credit costs $26 billion reflecting net charge-offs $21 billion $813 million year-on-year predominantly driven card newer vintages season credit normalization continues net reserve build $579 million also driven card due loan growth updates certain macroeconomic variables next commercial & investment bank page 5']
jpm-2q24-earnings-call-transcript-final.pdf,15,"Our new Commercial & Investment Bank reported net income of $5.9 billion on revenue
of $17.9 billion. You'll note that we are disclosing revenue by business as well as breaking down the Banking & Payments revenue by client
coverage segment in order to best highlight the relevant trends in both important dimensions of the Wholesale franchise. This quarter, IB fees
were up 50% year-on-year, and we ranked number one with year-to-date wallet share of 9.5%.",2Q24,2024-07-12,"['new', 'commercial', 'investment', 'bank', 'reported', 'net', 'income', '', 'billion', 'revenue', '', 'billion', 'note', 'disclosing', 'revenue', 'business', 'well', 'breaking', 'banking', 'payments', 'revenue', 'client', 'coverage', 'segment', 'order', 'best', 'highlight', 'relevant', 'trends', 'important', 'dimensions', 'wholesale', 'franchise', 'quarter', 'fees', 'yearonyear', 'ranked', 'number', 'one', 'yeartodate', 'wallet', 'share', '']",['new commercial & investment bank reported net income $59 billion revenue $179 billion note disclosing revenue business well breaking banking & payments revenue client coverage segment order best highlight relevant trends important dimensions wholesale franchise quarter ib fees 50% year-on-year ranked number one year-to-date wallet share 95%']
jpm-2q24-earnings-call-transcript-final.pdf,16,"In Advisory, fees were up 45%, primarily driven
by the closing of a few large deals and a weak prior-year quarter. Underwriting fees were up meaningfully, with Equity up 56% and Debt up
51%, benefiting from favorable market conditions. In terms of the outlook, we're pleased with both the year-on-year and sequential improvement in the quarter. We remain cautiously optimistic
about the pipeline, although many of the same headwinds are still in effect.",2Q24,2024-07-12,"['advisory', 'fees', 'primarily', 'driven', 'closing', 'large', 'deals', 'weak', 'prioryear', 'quarter', 'underwriting', 'fees', 'meaningfully', 'equity', 'debt', 'benefiting', 'favorable', 'market', 'conditions', 'terms', 'outlook', 're', 'pleased', 'yearonyear', 'sequential', 'improvement', 'quarter', 'remain', 'cautiously', 'optimistic', 'pipeline', 'although', 'many', 'headwinds', 'still', 'effect']",['advisory fees 45% primarily driven closing large deals weak prior-year quarter underwriting fees meaningfully equity 56% debt 51% benefiting favorable market conditions terms outlook were pleased year-on-year sequential improvement quarter remain cautiously optimistic pipeline although many headwinds still effect']
jpm-2q24-earnings-call-transcript-final.pdf,17,"It's also worth noting that pull-forward refinancing activity was a
meaningful contributor to the strong performance in the first half of the year. Payments revenue was $4.5 billion, down 4% year-on-year, as deposit margin compression and higher deposit-related client credits were
largely offset by fee growth. Moving to Markets, total revenue was $7.8 billion, up 10% year-on-year. Fixed Income was up 5%, with continued
strength in Securitized Products.",2Q24,2024-07-12,"['also', 'worth', 'noting', 'pullforward', 'refinancing', 'activity', 'meaningful', 'contributor', 'strong', 'performance', 'first', 'half', 'year', 'payments', 'revenue', '', 'billion', 'yearonyear', 'deposit', 'margin', 'compression', 'higher', 'depositrelated', 'client', 'credits', 'largely', 'offset', 'fee', 'growth', 'moving', 'markets', 'total', 'revenue', '', 'billion', 'yearonyear', 'fixed', 'income', 'continued', 'strength', 'securitized', 'products']",['also worth noting pull-forward refinancing activity meaningful contributor strong performance first half year payments revenue $45 billion 4% year-on-year deposit margin compression higher deposit-related client credits largely offset fee growth moving markets total revenue $78 billion 10% year-on-year fixed income 5% continued strength securitized products']
jpm-2q24-earnings-call-transcript-final.pdf,18,"And Equity Markets was up 21%, with equity derivatives up on improved client activity, and we saw record
revenue in Prime and growth in client balances amid supportive equity market levels. Security Services revenue of $1.3 billion was up 3%
year-on-year, driven by higher volumes and market levels, largely offset by deposit margin compression.",2Q24,2024-07-12,"['equity', 'markets', 'equity', 'derivatives', 'improved', 'client', 'activity', 'saw', 'record', 'revenue', 'prime', 'growth', 'client', 'balances', 'amid', 'supportive', 'equity', 'market', 'levels', 'security', 'services', 'revenue', '', 'billion', 'yearonyear', 'driven', 'higher', 'volumes', 'market', 'levels', 'largely', 'offset', 'deposit', 'margin', 'compression']",['equity markets 21% equity derivatives improved client activity saw record revenue prime growth client balances amid supportive equity market levels security services revenue $13 billion 3% year-on-year driven higher volumes market levels largely offset deposit margin compression']
jpm-2q24-earnings-call-transcript-final.pdf,19,"Expenses of $9.2 billion were up
12% year-on-year, largely driven by higher revenue-related compensation, legal expense, and volume-related non-compensation expense. In Banking & Payments, average loans were up 2% year-on-year due to the impact of the First Republic acquisition and flat sequentially.",2Q24,2024-07-12,"['expenses', '', 'billion', 'yearonyear', 'largely', 'driven', 'higher', 'revenuerelated', 'compensation', 'legal', 'expense', 'volumerelated', 'noncompensation', 'expense', 'banking', 'payments', 'average', 'loans', 'yearonyear', 'due', 'impact', 'first', 'republic', 'acquisition', 'flat', 'sequentially']",['expenses $92 billion 12% year-on-year largely driven higher revenue-related compensation legal expense volume-related non-compensation expense banking & payments average loans 2% year-on-year due impact first republic acquisition flat sequentially']
jpm-2q24-earnings-call-transcript-final.pdf,20,"Demand for new loans remains muted as middle market and large corporate clients remain somewhat cautious due to the economic
environment, and revolver utilization continues to be below pre-pandemic levels. Also, capital markets are open and are providing an
alternative to traditional bank lending for these clients. In CRE, higher rates continue to suppress both loan origination and pay-off activity. Average client deposits were up 2% year-on-year and relatively flat sequentially.",2Q24,2024-07-12,"['demand', 'new', 'loans', 'remains', 'muted', 'middle', 'market', 'large', 'corporate', 'clients', 'remain', 'somewhat', 'cautious', 'due', 'economic', 'environment', 'revolver', 'utilization', 'continues', 'prepandemic', 'levels', 'also', 'capital', 'markets', 'open', 'providing', 'alternative', 'traditional', 'bank', 'lending', 'clients', 'cre', 'higher', 'rates', 'continue', 'suppress', 'loan', 'origination', 'payoff', 'activity', 'average', 'client', 'deposits', 'yearonyear', 'relatively', 'flat', 'sequentially']",['demand new loans remains muted middle market large corporate clients remain somewhat cautious due economic environment revolver utilization continues pre-pandemic levels also capital markets open providing alternative traditional bank lending clients cre higher rates continue suppress loan origination pay-off activity average client deposits 2% year-on-year relatively flat sequentially']
jpm-2q24-earnings-call-transcript-final.pdf,21,"Finally, credit costs were $384 million. The net reserve build
of $220 million was primarily driven by incorporating the First Republic portfolio in the Firm's modeled approach. Net charge-offs were $164
million, of which about half was in Office. Then, to complete our lines of business, AWM on page 6. Asset & Wealth Management reported net income of $1.3 billion, with pre-tax
margin of 32%.",2Q24,2024-07-12,"['finally', 'credit', 'costs', 'million', 'net', 'reserve', 'build', 'million', 'primarily', 'driven', 'incorporating', 'first', 'republic', 'portfolio', 'firm', 'modeled', 'approach', 'net', 'chargeoffs', 'million', 'half', 'office', 'then', 'complete', 'lines', 'business', 'awm', 'page', 'asset', 'wealth', 'management', 'reported', 'net', 'income', '', 'billion', 'pretax', 'margin']",['finally credit costs $384 million net reserve build $220 million primarily driven incorporating first republic portfolio firms modeled approach net charge-offs $164 million half office then complete lines business awm page 6 asset & wealth management reported net income $13 billion pre-tax margin 32%']
jpm-2q24-earnings-call-transcript-final.pdf,22,"Revenue of $5.3 billion was up 6% year-on-year, driven by growth in management fees on higher average market levels and
strong net inflows, as well as higher brokerage activity, largely offset by deposit margin compression. Expenses of $3.5 billion were up 12%
year-on-year, largely driven by higher compensation, primarily revenue-related compensation and continued growth in our private banking
advisor teams.",2Q24,2024-07-12,"['revenue', '', 'billion', 'yearonyear', 'driven', 'growth', 'management', 'fees', 'higher', 'average', 'market', 'levels', 'strong', 'net', 'inflows', 'well', 'higher', 'brokerage', 'activity', 'largely', 'offset', 'deposit', 'margin', 'compression', 'expenses', '', 'billion', 'yearonyear', 'largely', 'driven', 'higher', 'compensation', 'primarily', 'revenuerelated', 'compensation', 'continued', 'growth', 'private', 'banking', 'advisor', 'teams']",['revenue $53 billion 6% year-on-year driven growth management fees higher average market levels strong net inflows well higher brokerage activity largely offset deposit margin compression expenses $35 billion 12% year-on-year largely driven higher compensation primarily revenue-related compensation continued growth private banking advisor teams']
